symbol,ex_date,record_date,purpose,face_value,series
JSWCEMENT,10-Jul-2026,10-Jul-2026,Dividend - Re 0.50 Per Share,10,EQ
JKCEMENT,10-Jul-2026,10-Jul-2026,Dividend - Rs 20 Per Share,10,EQ
BSE,10-Jul-2026,10-Jul-2026,Dividend - Rs 10 Per Share,2,EQ
ARTEMISMED,10-Jul-2026,10-Jul-2026,Dividend - Re 0.45 Per Share,1,EQ
GEOJITFSL,10-Jul-2026,10-Jul-2026,Dividend - Rs 1.50 Per Share,1,EQ
AEGISLOG,10-Jul-2026,10-Jul-2026,Dividend - Rs 6.70 Per Share,1,EQ
BSOFT,10-Jul-2026,10-Jul-2026,Dividend - Rs 4 Per Share,2,EQ
ORIENTELEC,10-Jul-2026,10-Jul-2026,Dividend - Rs 0.75 Per Share,1,EQ
GOLDIAM,10-Jul-2026,10-Jul-2026,Bonus 1:3,2,EQ
SMARTLINK,10-Jul-2026,10-Jul-2026,Dividend - Rs 2 Per Share,2,EQ
WELSPUNLIV,10-Jul-2026,10-Jul-2026,Dividend - Re 0.10 Per Share,1,EQ
ZFCVINDIA,10-Jul-2026,10-Jul-2026,Dividend - Rs 4 Per Share,5,EQ
VSTIND,10-Jul-2026,10-Jul-2026,Dividend - Rs 12 Per Share,10,EQ
MAHLOG,10-Jul-2026,10-Jul-2026,Dividend - Rs 2.50 Per Share,10,EQ
CAMS,10-Jul-2026,10-Jul-2026,Dividend - Rs 4 Per Share,2,EQ
AXISBANK,10-Jul-2026,10-Jul-2026,Dividend - Re 1 Per Share,2,EQ
CONTROLPR,10-Jul-2026,10-Jul-2026,Dividend - Rs 6 Per Share,10,EQ
NESTLEIND,10-Jul-2026,10-Jul-2026,Special Dividend - Rs 2 Per Share,1,EQ
NESTLEIND,10-Jul-2026,10-Jul-2026,Dividend - Rs 5 Per Share,1,EQ
ROSSARI,10-Jul-2026,10-Jul-2026,Dividend - Rs 0.50 Per Share,2,EQ
MWL,10-Jul-2026,10-Jul-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
PTL,10-Jul-2026,10-Jul-2026,Dividend - Re 1 Per Sh,1,EQ
TARACHAND,09-Jul-2026,09-Jul-2026,Dividend - Re 0.20 Per Share,2,EQ
SFL,09-Jul-2026,09-Jul-2026,Dividend - Re 1 Per Share,5,EQ
TITAN,09-Jul-2026,09-Jul-2026,Dividend - Rs 15 Per Share,1,EQ
RPGLIFE,09-Jul-2026,09-Jul-2026,Dividend - Rs 24 Per Share,8,EQ
HARSHA,09-Jul-2026,09-Jul-2026,Dividend - Rs 1.50 Per Share,10,EQ
BLISSGVS,08-Jul-2026,08-Jul-2026,Dividend - Re 1 Per Share,1,EQ
UNITDSPR,08-Jul-2026,08-Jul-2026,Dividend - Rs 11 Per Share,2,EQ
KRISHNADEF,08-Jul-2026,08-Jul-2026,Dividend - Rs 1.25 Per Share,10,EQ
MPHASIS,08-Jul-2026,08-Jul-2026,Dividend - Rs 62 Per Share,10,EQ
CERA,07-Jul-2026,07-Jul-2026,Dividend - Rs 75 Per Share,5,EQ
TSFINV,07-Jul-2026,07-Jul-2026,Dividend - Rs 4.45 Per Share,5,EQ
SUNPHARMA,07-Jul-2026,07-Jul-2026,Dividend - Rs 5 Per Share,1,EQ
DODLA,07-Jul-2026,07-Jul-2026,Dividend - Rs 5 Per Share,10,EQ
JSWSTEEL,07-Jul-2026,07-Jul-2026,Dividend - Rs 7.10 Per Share,1,EQ
PILANIINVS,06-Jul-2026,06-Jul-2026,Dividend - Rs 9 Per Share,10,EQ
DCMSIL,06-Jul-2026,06-Jul-2026,Dividend - Re 0.40 Per Share,2,EQ
SUNDARMFIN,06-Jul-2026,06-Jul-2026,Dividend - Rs 24 Per Share,10,EQ
DJML,06-Jul-2026,06-Jul-2026,Dividend - Re 0.15 Per Share,10,EQ
ESCORTS,03-Jul-2026,03-Jul-2026,Dividend - Rs 33 Per Share,10,EQ
ROLEXRINGS,03-Jul-2026,03-Jul-2026,Buy Back,1,EQ
REDINGTON,03-Jul-2026,03-Jul-2026,Dividend - Rs 6 Per Share,2,EQ
RAYMONDREL,03-Jul-2026,03-Jul-2026,Dividend - Rs 2 Per Share,10,EQ
CANFINHOME,03-Jul-2026,03-Jul-2026,Dividend - Rs 8 Per Share,2,EQ
MBAPL,03-Jul-2026,03-Jul-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,2,EQ
GLOSTERLTD,03-Jul-2026,03-Jul-2026,Dividend - Rs 20 Per Share,10,EQ
EXIDEIND,03-Jul-2026,03-Jul-2026,Dividend - Rs 2 Per Share,1,EQ
AKUMS,03-Jul-2026,03-Jul-2026,Dividend - Re 1 Per Share/Special Dividend - Rs 2 Per Share,2,EQ
DCMSRIND,03-Jul-2026,03-Jul-2026,Dividend - Re 0.40 Per Share,2,EQ
DALMIASUG,03-Jul-2026,03-Jul-2026,Dividend - Rs 1.50 Per Share,2,EQ
KRISHANA,03-Jul-2026,03-Jul-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,2,EQ
KIRLPNU,03-Jul-2026,03-Jul-2026,Dividend - Rs 8.50 Per Share,2,EQ
BALAMINES,03-Jul-2026,03-Jul-2026,Dividend - Rs 11 Per Share,2,EQ
SWARAJENG,03-Jul-2026,03-Jul-2026,Dividend - Rs 110 Per Share,10,EQ
GREENLAM,03-Jul-2026,03-Jul-2026,Dividend - Re 0.40 Per Share,1,EQ
M&M,03-Jul-2026,03-Jul-2026,Dividend - Rs 33 Per Share,5,EQ
SKFINDIA,03-Jul-2026,03-Jul-2026,Dividend - Rs 40 Per Share,10,EQ
ONWARDTEC,03-Jul-2026,03-Jul-2026,Dividend - Rs 8 Per Share,10,EQ
THERMAX,03-Jul-2026,03-Jul-2026,Dividend - Rs 14 Per Share/Special Dividend - Rs 6 Per Share,2,EQ
JSWDULUX,03-Jul-2026,03-Jul-2026,Dividend - Rs 50 Per Share,10,EQ
SMLMAH,03-Jul-2026,03-Jul-2026,Dividend - Rs 23.50 Per Share,10,EQ
SKFINDUS,03-Jul-2026,03-Jul-2026,Dividend - Rs 10 Per Share,10,EQ
MAHLIFE,03-Jul-2026,03-Jul-2026,Dividend - Rs 3.50 Per Share,10,EQ
WELENT,03-Jul-2026,03-Jul-2026,Dividend - Rs 3 Per Share,10,EQ
UNIONBANK,03-Jul-2026,03-Jul-2026,Dividend - Rs 5 Per Share,10,EQ
SHRIRAMFIN,03-Jul-2026,03-Jul-2026,Dividend - Rs 6 Per Share,2,EQ
TECHM,03-Jul-2026,03-Jul-2026,Dividend - Rs 36 Per Share,5,EQ
TEAMLEASE,03-Jul-2026,03-Jul-2026,Buy Back,10,EQ
BIOCON,03-Jul-2026,03-Jul-2026,Dividend - Re 0.50 Per Share,5,EQ
BHARATFORG,03-Jul-2026,03-Jul-2026,Dividend - Rs 6.50 Per Share,2,EQ
BFINVEST,03-Jul-2026,03-Jul-2026,Dividend - Rs 10 Per Share,5,EQ
MAXHEALTH,03-Jul-2026,03-Jul-2026,Dividend - Rs 2 Per Share,10,EQ
GUJENERGY,02-Jul-2026,02-Jul-2026,Demerger,2,EQ
GANGAFORGE,02-Jul-2026,02-Jul-2026,Rights 3:2 @ Premium Re. 0.63/-,1,EQ
CHEMBOND,02-Jul-2026,02-Jul-2026,Dividend - Rs 2 Per Share,5,EQ
LLOYDSENT,02-Jul-2026,02-Jul-2026,Dividend - Re 0.05 Per Share,1,EQ
DSFCL,01-Jul-2026,01-Jul-2026,Dividend - Re 0.40 Per Sh,2,EQ
BAJFINANCE,30-Jun-2026,30-Jun-2026,Dividend - Rs 6 Per Share,1,EQ
BAJAJFINSV,30-Jun-2026,30-Jun-2026,Dividend - Rs 1.50 Per Share,1,EQ
MAHSCOOTER,30-Jun-2026,30-Jun-2026,Dividend - Rs 60 Per Share,10,EQ
WELCORP,30-Jun-2026,30-Jun-2026,Dividend - Rs 5 Per Share,5,EQ
PATINTLOG,30-Jun-2026,30-Jun-2026,Buy Back,10,EQ
BAJAJHLDNG,30-Jun-2026,30-Jun-2026,Dividend - Rs 80 Per Share & Special Dividend Rs 50 Per Share,10,EQ
KANSAINER,29-Jun-2026,29-Jun-2026,Dividend - Rs 2.50 Per Share,1,EQ
JYOTHYLAB,29-Jun-2026,29-Jun-2026,Dividend - Rs 3.50 Per Share,1,EQ
KPIL,29-Jun-2026,29-Jun-2026,Dividend - Rs 11 Per Share,2,EQ
RAYMONDLSL,29-Jun-2026,29-Jun-2026,Dividend - Re 1 Per Share,2,EQ
83GS2042,29-Jun-2026,29-Jun-2026,Interest Payment,100,GS
KAJARIACER,29-Jun-2026,29-Jun-2026,Buy Back,1,EQ
ALKYLAMINE,25-Jun-2026,26-Jun-2026,Dividend - Rs 10 Per Share,2,EQ
CARERATING,25-Jun-2026,26-Jun-2026,Dividend - Rs 14 Per Share,10,EQ
LICI,25-Jun-2026,25-Jun-2026,Dividend - Rs 10 Per Share,10,EQ
NAM-INDIA,25-Jun-2026,26-Jun-2026,Dividend - Rs 12.50 Per Share,10,EQ
679GS2029,25-Jun-2026,25-Jun-2026,Interest Payment,100,GS
INDUSINDBK,25-Jun-2026,26-Jun-2026,Dividend - Rs 1.50 Per Share,10,EQ
LALPATHLAB,25-Jun-2026,26-Jun-2026,Dividend - Rs 4 Per Share,10,EQ
GICHSGFIN,25-Jun-2026,26-Jun-2026,Dividend - Rs 4.50 Per Share,10,EQ
ABDL,25-Jun-2026,26-Jun-2026,Dividend - Rs 5.40 Per Share,2,EQ
SJS,25-Jun-2026,26-Jun-2026,Dividend - Rs 3.50 Per Share,10,EQ
UFLEX,25-Jun-2026,26-Jun-2026,Dividend - Rs 3 Per Share,10,EQ
VAIBHAVGBL,25-Jun-2026,26-Jun-2026,Dividend - Rs 1.50 Per Share,2,EQ
VISAKAIND,25-Jun-2026,26-Jun-2026,Dividend - Rs 1.20 Per Share,2,EQ
SONACOMS,25-Jun-2026,26-Jun-2026,Dividend - Rs 1.80 Per Share,10,EQ
SUPREMEIND,25-Jun-2026,26-Jun-2026,Dividend - Rs 25 Per Share,2,EQ
SYNGENE,25-Jun-2026,26-Jun-2026,Dividend - Rs 1.25 Per Share,10,EQ
MAWANASUG,25-Jun-2026,27-Jun-2026,Dividend - Rs 4 Per Share,10,EQ
ANTHEM,25-Jun-2026,26-Jun-2026,Dividend - Rs 2 Per Share,2,EQ
BUILDPRO,24-Jun-2026,24-Jun-2026,Dividend - Rs 5 Per Share,10,EQ
KOTYARK,24-Jun-2026,24-Jun-2026,Bonus 10:1,10,EQ
ZFCVINDIA,24-Jun-2026,24-Jun-2026,Bonus 5:1,5,EQ
BAJAJ-AUTO,24-Jun-2026,24-Jun-2026,Buy Back,10,EQ
WHEELS,24-Jun-2026,24-Jun-2026,Dividend - Rs 9.14 Per Share,10,EQ
ARSSBL,23-Jun-2026,23-Jun-2026,Dividend - Rs 5 Per Share,5,EQ
GNA,23-Jun-2026,23-Jun-2026,Dividend - Rs 3 Per Share,10,EQ
THYROCARE,23-Jun-2026,23-Jun-2026,Dividend - Rs 7 Per Share,10,EQ
TATAPOWER,23-Jun-2026,23-Jun-2026,Dividend - Rs 2.50 Per Share,1,EQ
HINDUNILVR,23-Jun-2026,23-Jun-2026,Dividend - Rs 22 Per Share,1,EQ
INDHOTEL,23-Jun-2026,23-Jun-2026,Dividend - Rs 3.25 Per Share,1,EQ
DALBHARAT,23-Jun-2026,23-Jun-2026,Dividend - Rs 5 Per Share,2,EQ
ASIANPAINT,23-Jun-2026,23-Jun-2026,Dividend - Rs 23 Per Share,1,EQ
SANGAMIND,22-Jun-2026,22-Jun-2026,Dividend - Rs 2 Per Share,10,EQ
923GS2043,22-Jun-2026,22-Jun-2026,Interest Payment,100,GS
DBEIL,19-Jun-2026,19-Jun-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
GHCLTEXTIL,19-Jun-2026,20-Jun-2026,Dividend - Re 0.60 Per Share,2,EQ
INDIASHLTR,19-Jun-2026,19-Jun-2026,Dividend - Rs 10 Per Share,5,EQ
SANOFICONR,19-Jun-2026,19-Jun-2026,Dividend - Rs 75 Per Share,10,EQ
POLYCAB,19-Jun-2026,19-Jun-2026,Dividend - Rs 47 Per Share,10,EQ
RPEL,19-Jun-2026,19-Jun-2026,Dividend - Re 1 Per Share,10,EQ
HDFCBANK,19-Jun-2026,19-Jun-2026,Dividend - Rs 13 Per Share,1,EQ
813GS2045,19-Jun-2026,19-Jun-2026,Interest Payment,100,GS
TATACOMM,19-Jun-2026,19-Jun-2026,Dividend - Rs 17.50 Per Share,10,EQ
HDFCLIFE,19-Jun-2026,19-Jun-2026,Dividend - Rs 2.10 Per Share,10,EQ
TMPV,19-Jun-2026,19-Jun-2026,Dividend - Rs 3 Per Share,2,EQ
TORNTPOWER,19-Jun-2026,19-Jun-2026,Dividend - Rs 5 Per Share,10,EQ
INDIAMART,19-Jun-2026,19-Jun-2026,Dividend - Rs 30 Per Share/ Special Dividend - Rs 30 Per Share,10,EQ
AWL,19-Jun-2026,19-Jun-2026,Dividend - Re 1 Per Share,1,EQ
CORONA,19-Jun-2026,19-Jun-2026,Dividend - Rs 10 Per Share,10,EQ
CAPITALSFB,18-Jun-2026,18-Jun-2026,Dividend - Rs 5 Per Share,10,EQ
EMUDHRA,18-Jun-2026,18-Jun-2026,Dividend - Rs1.25 Per Share,5,EQ
GHCL,18-Jun-2026,18-Jun-2026,Dividend - Rs 12 Per Share,10,EQ
773GS2034,18-Jun-2026,18-Jun-2026,Interest Payment,100,GS
JSWINFRA,18-Jun-2026,18-Jun-2026,Dividend - Re 0.90 Per Share,2,EQ
HDBFS,18-Jun-2026,18-Jun-2026,Dividend - Rs 2 Per Share,10,EQ
TATATECH,18-Jun-2026,18-Jun-2026,Dividend - Rs 8.35 Per Share & Special Dividend - Rs 3.35 Per Share,2,EQ
VIMTALABS,18-Jun-2026,18-Jun-2026,Dividend - Rs 2 Per Share,2,EQ
KRISHANA,17-Jun-2026,17-Jun-2026,Dividend - Re 0.50 Per Share,2,EQ
BRIGADE,17-Jun-2026,17-Jun-2026,Bonus 1:3,10,EQ
MBAPL,17-Jun-2026,17-Jun-2026,Dividend - Re 0.50 Per Share,2,EQ
CYIENT,17-Jun-2026,17-Jun-2026,Buy Back,5,EQ
STEELCITY,16-Jun-2026,16-Jun-2026,Dividend - Re 1 Per Share,10,EQ
RRKABEL,16-Jun-2026,16-Jun-2026,Dividend - Rs 5.50 Per Share,5,EQ
SMCGLOBAL,15-Jun-2026,15-Jun-2026,Dividend - Re 0.60 Per Share,2,EQ
ELECON,12-Jun-2026,12-Jun-2026,Dividend - Rs 1.5 Per Share,1,EQ
EIMCOELECO,12-Jun-2026,12-Jun-2026,Dividend - Rs 4 Per Share,10,EQ
DCBBANK,12-Jun-2026,12-Jun-2026,Dividend - Rs 1.45 Per Share,10,EQ
CUB,12-Jun-2026,12-Jun-2026,Bonus 1:3,1,EQ
NAVINFLUOR,12-Jun-2026,12-Jun-2026,Dividend - Rs 8.60 Per Share,2,EQ
RIIL,12-Jun-2026,12-Jun-2026,Dividend - Rs 3.50 Per Share,10,EQ
AVANTEL,12-Jun-2026,12-Jun-2026,Dividend - Rs 0.20 Per Share,2,EQ
ATGL,12-Jun-2026,12-Jun-2026,Dividend - Rs 0.25 Per Share,1,EQ
LLOYDSME,12-Jun-2026,12-Jun-2026,Dividend - Rs 1 Per Share,1,EQ
ICICIAMC,12-Jun-2026,12-Jun-2026,Dividend - Rs 12.40 Per Share,1,EQ
CANBK,12-Jun-2026,12-Jun-2026,Dividend - Rs 4.20 Per Share,2,EQ
AMBUJACEM,12-Jun-2026,12-Jun-2026,Dividend - Rs 2 Per Share,2,EQ
ACC,12-Jun-2026,12-Jun-2026,Dividend - Rs 7.50 Per Share,10,EQ
JMFINANCIL,12-Jun-2026,12-Jun-2026,Dividend - Rs 1.75 Per Share,1,EQ
CEMPRO,12-Jun-2026,12-Jun-2026,Dividend - Rs 3 Per Share,1,EQ
ADANIENT,12-Jun-2026,12-Jun-2026,Dividend - Rs 1.30 Per Share,1,EQ
ORIENTCEM,12-Jun-2026,12-Jun-2026,Dividend - Rs 0.50 Per Share,1,EQ
APCOTEXIND,12-Jun-2026,12-Jun-2026,Dividend - Rs 5.50 Per Share,2,EQ
MMFL,12-Jun-2026,12-Jun-2026,Interim Dividend - Rs 4 Per Share,10,EQ
PNB,12-Jun-2026,13-Jun-2026,Dividend - Rs 3 Per Share,2,EQ
PIRAMALFIN,12-Jun-2026,12-Jun-2026,Dividend - Rs 11 Per Share,2,EQ
PETRONET,12-Jun-2026,12-Jun-2026,Dividend - Rs 3 Per Share,10,EQ
ADANIPORTS,12-Jun-2026,12-Jun-2026,Dividend - Rs 7.50 Per Share,2,EQ
SUMEETINDS,12-Jun-2026,12-Jun-2026,Rights 8:25 @ Premium Rs 9.86/-,2,EQ
VOLTAS,12-Jun-2026,12-Jun-2026,Dividend - Rs 4 Per Share,1,EQ
TRENT,12-Jun-2026,12-Jun-2026,Dividend - Rs 4 Per Share,1,EQ
TMCV,12-Jun-2026,12-Jun-2026,Dividend - Rs 4 Per Share,2,EQ
TMB,12-Jun-2026,12-Jun-2026,Dividend - Rs 12.50 Per Share,10,EQ
TATASTEEL,12-Jun-2026,12-Jun-2026,Dividend - Rs 4 Per Share,1,EQ
SESHAPAPER,10-Jun-2026,10-Jun-2026,Dividend - Rs 2 Per Share,2,EQ
INDIANB,10-Jun-2026,10-Jun-2026,Dividend - Rs 18.25 Per Share,10,EQ
INFY,10-Jun-2026,10-Jun-2026,Dividend - Rs 25 Per Share,5,EQ
TATAELXSI,10-Jun-2026,10-Jun-2026,Dividend - Rs 75 Per Share,10,EQ
TATAINVEST,10-Jun-2026,10-Jun-2026,Dividend - Rs 3.40 Per Share,1,EQ
TATACHEM,10-Jun-2026,10-Jun-2026,Dividend - Rs 11 Per Share,10,EQ
NELCO,09-Jun-2026,09-Jun-2026,Dividend - Rs 1 Per Share,10,EQ
INOXINDIA,09-Jun-2026,09-Jun-2026,Dividend - Rs 2 Per Share,2,EQ
RELTD,08-Jun-2026,08-Jun-2026,Rights 1:9 @ Premium 91,10,EQ
HDFCAMC,05-Jun-2026,05-Jun-2026,Dividend - Rs 54 Per Share,5,EQ
PONNIERODE,05-Jun-2026,05-Jun-2026,Dividend - Rs 5 Per Share,10,EQ
ICICIPRULI,05-Jun-2026,05-Jun-2026,Dividend - Rs 1.65 Per Share,10,EQ
E2E,05-Jun-2026,05-Jun-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
JAGRAN,05-Jun-2026,05-Jun-2026,Interim Dividend - Rs 7 Per Share & Special Dividend Rs 3 Per Share,2,EQ
JSWENERGY,05-Jun-2026,05-Jun-2026,Dividend - Rs 2 Per Share,10,EQ
ACI,05-Jun-2026,05-Jun-2026,Dividend - Rs 2.50 Per Share,2,EQ
RELIANCE,05-Jun-2026,05-Jun-2026,Dividend - Rs 6 Per Share,10,EQ
VERTOZ,05-Jun-2026,05-Jun-2026,Interim Dividend - Rs 0.10 Per Share,10,EQ
SPCENET,05-Jun-2026,05-Jun-2026,Interim Dividend - Rs. 0.01 Per Sh,1,EQ
BANKBARODA,05-Jun-2026,05-Jun-2026,Dividend - Rs 8.50 Per Share,2,EQ
MAHABANK,05-Jun-2026,05-Jun-2026,Dividend - Rs 1.20 Per Sh,10,EQ
BEML,05-Jun-2026,05-Jun-2026,Interim Dividend - Rs 2.30 Per Share,5,EQ
CIPLA,05-Jun-2026,05-Jun-2026,Dividend - Rs 13 Per Share,2,EQ
WIPRO,05-Jun-2026,05-Jun-2026,Buy Back,2,EQ
RALLIS,04-Jun-2026,04-Jun-2026,Dividend - Rs 3 Per Share,1,EQ
TIIL,04-Jun-2026,04-Jun-2026,Interim Dividend - Rs 20 Per Share,10,EQ
TRENT,04-Jun-2026,04-Jun-2026,Bonus 1:2,1,EQ
REMSONSIND,03-Jun-2026,03-Jun-2026,Interim Dividend - Re 0.20 Per Share,2,EQ
NAVNETEDUL,03-Jun-2026,03-Jun-2026,Interim Dividend - Rs 1.50 Per Share,2,EQ
FOSECOIND,03-Jun-2026,03-Jun-2026,Dividend - Rs 25 Per Share,10,EQ
ASHOKLEY,03-Jun-2026,03-Jun-2026,Interim Dividend - Rs 2.50 Per Share,1,EQ
ANANDRATHI,03-Jun-2026,03-Jun-2026,Bonus 1:1,5,EQ
NXT-INFRA,02-Jun-2026,02-Jun-2026,Distribution - Rs 4.3475 Per Unit Consist Of Rs 2.8887 Per Unit As Interest/ Rs 1.4588 Per Unit As Return Of Capital,100,IV
